document_name,document_date,token_id,form_trans,form_utf,pos_tag,morphology,lemma,lemma_simple,lemma_wsd
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17686,sculdeghet,sculdeghet,VVFIN,Sw.3.Sg.Pres.Ind,schüldigen,schuldigen,schüldigen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17691,bekent,bekent,VVFIN,Sw.3.Sg.Pres.Ind,bekennen,bekennen,bekennen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17702,beteren,beteren,VVINF,--,bēteren,beteren,bēteren²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17705,ver#sake,versake,VVFIN,St-Sw.3.Sg.Pres.Konj,vorsāken,vorsaken,vorsāken
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17714,vntgan,vntgan,VVINF,--,entgân,entgan,entgân
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17721,tu-ghen,tu-ghen,VVINF,--,tü̂gen,tugen,tü̂gen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17727,heuet,heuet,VVFIN,Sw.3.Sg.Pres.Ind,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17734,wilkoret,wilkoret,VVFIN,Sw.3.Sg.Pres.Ind,willekȫren,willekoren,willekȫren
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17750,si,si,VVFIN,Irr.3.Sg.Pres.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17758,sweren,sweren,VVINF,--,swēren,sweren,swēren¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17760,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17776,varet,varet,VVFIN,St-Sw.3.Sg.Pres.Ind,vāren,varen,vāren¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17784,vnt#foret,vntforet,VVFIN,Sw.3.Sg.Pres.Ind,entvö̂ren,entvoren,entvö̂ren
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17791,blift,blift,VVFIN,St.3.Sg.Pres.Ind,blîven,bliven,blîven
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17800,nemen,nemen,VVINF,--,nēmen,nemen,nēmen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17808,holden,holden,VVINF,--,hōlden,holden,hōlden
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17823,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17829,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17835,hebben,hebben,VVINF,--,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17843,winnet,winnet,VVFIN,St.3.Pl.Pres.Ind,winnen,winnen,winnen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17853,deit,deit,VVFIN,Irr.3.Sg.Pres.Ind,dôn,don,dôn¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17867,ver#setten,versetten,VVINF,--,vȫrsetten,vorsetten,vȫrsetten¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17873,Vntfore,Vntfore,VVFIN,St.3.Sg.Past.Konj,entvāren,entvaren,entvāren¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17887,holden,holden,VVINF,--,hōlden,holden,hōlden
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17893,was,was,VVFIN,Irr.3.Sg.Past.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17897,hebben,hebben,VVINF,--,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17908,ghift,ghift,VVFIN,St.3.Sg.Pres.Ind,gēven,geven,gēven
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17913,bekent,bekent,VVFIN,Sw.3.Sg.Pres.Ind,bekennen,bekennen,bekennen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17924,tughen,tughen,VVINF,--,tü̂gen,tugen,tü̂gen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17931,wesen,wesen,VVPP,--,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17938,sweren,sweren,VVINF,--,swēren,sweren,swēren¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17946,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17952,gheuen,gheuen,VVINF,--,gēven,geven,gēven
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17962,sweren,sweren,VVINF,--,swēren,sweren,swēren¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17972,lopt,lopt,VVFIN,St.3.Sg.Pres.Ind,lôpen,lopen,lôpen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17978,si,si,VVFIN,Irr.3.Sg.Pres.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17982,si,si,VVFIN,Irr.3.Sg.Pres.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17985,si,si,VVFIN,Irr.3.Sg.Pres.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17989,deyt,deyt,VVFIN,Irr.3.Sg.Pres.Ind,dôn,don,dôn¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17997,beteren,beteren,VVINF,--,bēteren,beteren,bēteren²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t17999,toghe,toghe,VVFIN,St.3.Sg.Past.Konj,tôtên,toten,tôtên¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18012,antworden,antworden,VVINF,--,antwōrden,antworden,antwōrden²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18014,Were,Were,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18024,ghingc,ghingc,VVFIN,Irr.3.Sg.Past.*,gân,gan,gân
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18030,vor#louet,vorlouet,VVPP,--,vorlö̂ven,vorloven,vorlö̂ven²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18039,droghe,droghe,VVFIN,St.3.Sg.Past.Konj,drāgen,dragen,drāgen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18041,deyt,deyt,VVFIN,Irr.3.Sg.Pres.Ind,dôn,don,dôn¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18049,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18053,vor#tughet,vortughet,VVPP,--,vortü̂gen,vortugen,vortü̂gen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18059,beteren,beteren,VVINF,--,bēteren,beteren,bēteren²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18071,Wore,Wore,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18080,stunde,stunde,VVFIN,Irr.3.Sg.Past.Konj,stân,stan,stân
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18082,losede,losede,VVFIN,Sw.3.Sg.Past.*,lö̂sen,losen,lö̂sen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18091,ware,ware,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18094,rede,rede,VVFIN,St.3.Sg.Past.Konj,rîden,riden,rîden¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18098,dede,dede,VVFIN,Irr.3.Sg.Past.*,dôn,don,dôn¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18108,beteren,beteren,VVINF,--,bēteren,beteren,bēteren²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18112,rit,rit,VVFIN,St.3.Sg.Past.Ind,rîden,riden,rîden¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18129,va-ret,va-ret,VVFIN,St-Sw.3.Sg.Pres.Ind,vāren,varen,vāren¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18131,deyt,deyt,VVFIN,Irr.3.Sg.Pres.Ind,dôn,don,dôn¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18140,beteren,beteren,VVINF,--,bēteren,beteren,bēteren²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18144,drift,drift,VVFIN,St.3.Sg.Pres.Ind,drîven,driven,drîven
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18150,begrepen,begrepen,VVPP,--,begrîpen,begripen,begrîpen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18158,hebben,hebben,VVINF,--,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18162,vntkumt,vntkumt,VVFIN,St.3.Sg.Pres.Ind,entkōmen,entkomen,entkōmen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18166,beteren,beteren,VVINF,--,bēteren,beteren,bēteren²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18178,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18186,seghet,seghet,VVFIN,Sw.3.Sg.Pres.Ind,seggen,seggen,seggen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18191,kome{R_n},komen,VVPP,--,kōmen,komen,kōmen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18195,seghet,seghet,VVFIN,Sw.3.Sg.Pres.Ind,wedderseggen,wedderseggen,wedderseggen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18202,ko-men,ko-men,VVPP,--,kōmen,komen,kōmen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18210,tughen,tughen,VVINF,--,tü̂gen,tugen,tü̂gen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18218,lopt,lopt,VVFIN,St.3.Sg.Pres.Ind,lôpen,lopen,lôpen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18228,we-sen,we-sen,VVINF,--,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18233,komen,komen,VVPP,--,kōmen,komen,kōmen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18241,gheneten,gheneten,VVINF,--,genêten,geneten,genêten
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18245,tut,tut,VVFIN,St.3.Sg.Pres.Ind,tên,ten,tên⁶
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18258,hebben,hebben,VVINF,--,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18271,holden,holden,VVINF,--,hōlden,holden,hōlden
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18281,wisen,wisen,VVINF,--,wîsen,wisen,wîsen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18290,dreghet,dreghet,VVFIN,St.3.Sg.Pres.Ind,drāgen,dragen,drāgen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18295,gheneset,gheneset,VVFIN,St.3.Sg.Pres.Ind,genēsen,genesen,genēsen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18306,heb#bet,hebbet,VVFIN,Sw.3.Pl.Pres.Ind,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18312,vnberen,vnberen,VVINF,--,en(t)bēren,en(t)beren,en(t)bēren
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18323,wil,wil,VVFIN,Irr.3.Sg.Pres.Ind,willen,willen,willen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18329,setten,setten,VVINF,--,setten,setten,setten
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18345,heuet,heuet,VVFIN,Sw.3.Sg.Pres.Ind,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18349,kesen,kesen,VVINF,--,kêsen,kesen,kêsen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18357,bliuen,bliuen,VVINF,--,blîven,bliven,blîven
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18368,set,set,VVPP,--,setten,setten,setten
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18374,nemen,nemen,VVINF,--,nēmen,nemen,nēmen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18378,kust,kust,VVFIN,St.3.Sg.Pres.Ind,kêsen,kesen,kêsen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18389,hebben,hebben,VVINF,--,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18399,hebben,hebben,VVINF,--,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18404,ouer#eyn#dreghet,ouereyndreghet,VVFIN,St.3.Pl.Pres.Ind,ȫverêⁱndrāgen,overeindragen,ȫverêⁱndrāgen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18414,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18431,delet,delet,VVPP,--,dêⁱlen,deilen,dêⁱlen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18434,be#raden,beraden,VVPP,--,berâden,beraden,berâden¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18449,blift,blift,VVFIN,St.3.Sg.Pres.Ind,blîven,bliven,blîven
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18450,don,don,VVINF,--,dôn,don,dôn¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18454,willet,willet,VVFIN,Irr.3.Pl.Pres.Ind,willen,willen,willen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18461,vor#kopen,vorkopen,VVFIN,Sw.3.Pl.Pres.*,vorkôpen,vorkopen,vorkôpen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18464,ver#gheuen,vergheuen,VVFIN,St.3.Pl.Pres.*,vȫrgēven,vorgeven,vȫrgēven¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18476,hebben,hebben,VVINF,--,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18483,heb-ben,heb-ben,VVINF,--,hebben,hebben,hebben
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18490,teken,teken,VVINF,--,têⁱkenen,teikenen,têⁱkenen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18496,Were,Were,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18501,wnden,wnden,VVPP,--,vinden,vinden,vinden
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18511,hol-den,hol-den,VVINF,--,hōlden,holden,hōlden
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18515,ware,ware,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18521,ware,ware,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18530,beteren,beteren,VVINF,--,bēteren,beteren,bēteren²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18536,Ware,Ware,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18548,holden,holden,VVINF,--,hōlden,holden,hōlden
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18552,ware,ware,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18557,ware,ware,VVFIN,Irr.3.Sg.Past.Konj,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18566,beteren,beteren,VVINF,--,bēteren,beteren,bēteren²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18576,ghewn-den,ghewn-den,VVPP,--,vinden,vinden,vinden
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18592,waren,waren,VVFIN,Irr.3.Pl.Past.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18594,is,is,VVFIN,Irr.3.Sg.Pres.Ind,wēsen,wesen,wēsen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18609,bo-den,bo-den,VVPP,--,bêden,beden,bêden²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18620,komen,komen,VVINF,--,kōmen,komen,kōmen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18627,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18630,wert,wert,VVFIN,St.3.Sg.Pres.Ind,wērden,werden,wērden¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18636,komen,komen,VVINF,--,kōmen,komen,kōmen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18646,koft,koft,VVPP,--,kö̂pen,kopen,kö̂pen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18655,leghe{R_n},leghen,VVPP,--,liggen,liggen,liggen
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18664,gheue{R_n},gheuen,VVPP,--,gēven,geven,gēven
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18672,gheuen,gheuen,VVINF,--,weddergēven,weddergeven,weddergēven
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18685,sprecht,sprecht,VVFIN,St.3.Sg.Pres.Ind,sprēken,spreken,sprēken
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18691,vordere{R_n},vorderen,VVINF,--,vȫrderen,vorderen,vȫrderen²
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18699,wonet,wonet,VVFIN,Sw.3.Sg.Pres.Ind,wōnen,wonen,wōnen¹
"Brem. StR 1303,04 Abschrift","Kopie des Stadtrechtes von 1303/04, Haupthand um 1335, Nachträge bis 1420",t18705,kert,kert,VVFIN,Sw.3.Sg.Pres.Ind,kêren,keren,kêren¹
