"glottocode","language","iso","level","area","latitude","longitude","countries","affiliation","subclassification"
"pidg1258","Pidgin","","pseudo family","Africa;Australia;Eurasia;North America;Papunesia;South America",NA,NA,"","","((Early_East_African_Pidgin_Arabic:1,Jordanian_Bengali_Pidgin_Arabic:1,Pidgin_Gulf_Arabic:1,Pidgin_Madam:1,Romanian_Pidgin_Arabic:1,(Bongor_Pidgin_Arabic:1,Turku_Pidgin_Arabic:1)turk1244:1)arab1397:1,(Nefamese:1)assa1271:1,(Basque-Amerindian_Pidgin:1)basq1268:1,(Pidgin_Bobangi:1)boba1251:1,(Manchuria_Pidgin_Chinese:1)chin1495:1,(Pidgin_Chinook_Jargon:1)chin1492:1,(Mobilian:1)choc1282:1,(Pidgin_Delaware:1)delw1234:1,(Hottentot_Dutch:1)dutc1258:1,(Duvle-Wano-Pidgin:1)duvl1243:1,(Arafundi-Enga_Pidgin:1)enga1255:1,(American_Indian_Pidgin_English:1,Bonin_English_Pidgin:1,Butler_English:1,Chinese_Pidgin_English:1,Chinese-Ethiopian_Road_Site_Pidgin:1,Kru_Pidgin_English:1,New_South_Wales_Pidgin:1,Papuan_Pidgin_English:1,Queensland_Kanaka_English:1,Samoan_Plantation_Pidgin:1,Solombala_English:1,South_Australian_Pidgin_English:1)engl1287:1,(Herschel_Island_Eskimo_Trade_Jargon:1,West_Greenlandic_Eskimo_Pidgin:1)eski1267:1,(Ewondo_Populaire:1)ewon1242:1,(Pidgin_Fijian:1)fiji1244:1,(Bauxite_Pidgin:1,Belle-Isle_Pidgin:1,Burundi_Pidgin_French:1,Francais_Tirailleur:1,New_Caledonian_Pidgin_French:1,(Broken_Slavey:1,Jargon_Loucheux:1)slav1256:1,Tay_Boi:1)fren1279:1,(Joeka-Oajana_Pidgin:1,Pidgin_Carib:1)gali1266:1,(Kiautschou_Pidgin_German:1,WW2_Pidgin_German:1)germ1289:1,(Pidgin_Hamer:1)hama1242:1,(Barikanchi:1,Gibanawa:1)haus1258:1,(Pidgin_Hawaiian:1)hawa1248:1,(Pidgin_Hindustani:1)hind1272:1,(Icelandic-Basque_Pidgin:1)icel1249:1,(Iha-based_Pidgin:1)ihab1242:1,(Mediterranean_Lingua_Franca:1)roma1335:1,(Manchuria_Pidgin_Japanese:1,Yokohama_Pidgin:1)japa1257:1,(Pidgin_Kaurna:1)kaur1273:1,(Broome_Pearling_Lugger_Pidgin:1)mala1547:1,(Kwoma-Manambu_Pidgin:1)mana1302:1,(Imunga_Trade_Language:1,Ioi_Trade_Jargon:1)meke1244:1,(Tolai-Nakanai-Trade:1)mini1258:1,((Austronesian_Hiri_Motu:1,Papuan_Hiri_Motu:1)hiri1237:1,Trading_Eleman:1,Trading_Koriki:1)motu1248:1,(Pidgin_Ngarluma:1)ngar1294:1,(Onin_Pidgin:1)onin1246:1,(Broken_Oghibbeway:1)otta1243:1,(Macao_Pidgin_Portuguese:1)port1294:1,(Chinese_Pidgin_Russian:1,Russenorsk:1,Taimyr_Pidgin_Russian:1)russ1269:1,(Hauna_Trade_Language:1)sepi1259:1,(Panare_Trade_Spanish:1,Roquetas_Pidgin_Spanish:1)span1268:1,(KiKAR:1,(KiSetla:1,Kisisi:1)upco1238:1)swah1255:1,(Borgarmalet:1)swed1256:1,(Maritime_Polynesian_Pidgin:1,Te_Parau_Tinito:1)tahi1243:1,(Horace_Holden's_Pidgin_Tobi:1)tobi1240:1,(Ndyuka-Trio_Pidgin:1)trio1239:1,(Pidgin_Tukang_Besi:1)tuka1250:1,(Yimas-Alamblak-Pidgin:1,Yimas-Arafundi-Pidgin:1,Yimas-Iatmul_Pidgin:1,Yimas-Karawari_Pidgin:1)yima1247:1,((Chilapalapa:1,Cikabanga:1)fana1235:1)zulu1250:1)pidg1258:1;"
"giim1238","Giimbiyu","","family","Australia",-12.559675,132.95925,"","","(Mangerr:1,(Erre:1,Urningangg:1)urni1238:1)giim1238:1;"
"bosa1245","Bosavi","","family","Papunesia",-6.33626437786548,142.68752318155,"","","((Aimele:1,((Kugenesi:1,Nuclear_Kaluli:1,Ologo:1,Walulu:1)kalu1248:1,Sonia:1)kalu1249:1,Kasua:1,Onobasulu:1)bosa1246:1,((Komofio:1,North_Beami:1)beam1240:1,(Eastern_Edolo:1,Western_Edolo:1)edol1239:1)etor1234:1)bosa1245:1;"
"cand1248","Candoshi-Shapra","cbu","language","South America",-4.23835,283.0653,"PE","","(Chirino:1,Huitoyacu_Kandozi:1,(Chapra:1,Kandoshi:1)mura1278:1)cand1248:1;"
"jiva1245","Chicham","","family","South America",-4.28714125,282.2019625,"","","(Aguaruna:1,((Achuar:1,Shiwiar:1)achu1248:1,(Huambisa:1,Shuar:1)huam1251:1)shua1256:1)jiva1245:1;"
"hata1242","Hatam-Mansim","","family","Papunesia",-1.025182,134.024058,"","","((Adihup:1,Miriei:1,Moi:1,Tinam:1,Uran:1)hata1243:1,Mansim:1)hata1242:1;"
"buru1296","Burushaski","bsk","language","Eurasia",36.2161,74.8236,"IN;PK","","(Hunza:1,Nagar:1,Yasin:1)buru1296:1;"
"huav1256","Huavean","","family","North America",16.2681338560001,265.220103386,"","","((San_Dionisio_del_Mar_Huave:1,San_Mateo_del_Mar_Huave:1)sand1283:1,(San_Francisco_del_Mar_Huave:1,Santa_María_del_Mar_Huave:1)sanf1267:1)huav1256:1;"
"cofa1242","Cofán","con","language","South America",0.276675,282.9357,"CO;EC","","(Aguarico:1,Santa_Rosa:1)cofa1242:1;"
"kadu1256","Kadugli-Krongo","","family","Africa",11.0959416666667,29.483575,"","","((((Abu_Sinun:1,Chiroro-Kursi:1,Krongo_Abdalla:1,Kufa-Lima:1,Nuclear_Kanga:1)kang1288:1,(Damba:1,Kadugli:1,Katcha:1,Miri:1,Tumma:1)katc1249:1)katc1251:1,((Fama-Teis-Kua:1)kron1241:1,(Karondi:1,Nuclear_Tumtum:1,Talassa:1)tumt1243:1)east2424:1,(Dar_El_Kabira:1,Kamda:1,Nuclear_Tulishi:1)tuli1249:1)cent2229:1,(Demik:1,Nuclear_Keiga:1)keig1242:1)kadu1256:1;"
"lule1238","Lule","ule","language","South America",-25.221839,298.112182,"AR","","(Lule:1);"
"sulk1246","Sulka","sua","language","Papunesia",-5.03471,151.891,"PG","","(Sulka:1);"
"sout2845","South Omotic","","family","Africa",5.90174625,36.40803875,"","","(((Aari:1,Gayil:1)aari1238:1,(Hamer-Banna:1,Karo_-Ethiopia:1)hame1241:1)ahkk1235:1,Dime:1)sout2845:1;"
"mose1249","Mosetén-Chimané","cas","language","South America",-14.64448,292.16244,"BO","","(Chimané:1,Covendo_Mosetén:1,Santa_Ana_Mosetén:1)mose1249:1;"
"mong1349","Mongolic-Khitan","","family","Eurasia",42.9470043223832,106.421380105131,"","","(Kitan:1,((Haila'er_Dagur:1,Ili_Dagur:1,Middle_Amur_Dagur:1,(Buteha:1,Morin_Daba_Dagur:1,Nenjiang_Dagur:1,Tsitsikar:1)nonn1234:1)daur1238:1,((((Bargu:1)chin1476:1,(Aga:1,Khori:1)mong1330:1,(Alar:1,Barguzin:1,Bohaan:1,Bulagat:1,Ekhirit:1,Ninzne-Udinsk:1,Oka:1,Tunka:1,Unga:1)russ1264:1)buri1258:1,((Dariganga:1,Halh:1,Khotogoit:1,Sartul:1,Tsongol:1)halh1238:1,(Alasha_Oirad:1,(Altai_Torguud:1,Altai_Uriankhai:1,Bayid:1,Dambi-Ööld:1,Khoshuud:1,Khoton:1,Khowd_Dörwöd:1,Mingad:1,Zakhchin:1)oira1262:1,Darkhat:1,Deed_Mongol:1,Jungarian_Oirat:1,(Buzawa:1,Dörböt:1,(Orenburgian_Torguud:1,Uralian_Torguud:1)torg1245:1)kalm1244:1,Sart_Qalmaq:1)kalm1243:1,(Chahar:1,Ejine:1,Jirim_Mongolian:1,Jo-Uda:1,Jostu:1,Ordos:1,Shilingol:1,Tumut:1,Ulanchab:1)peri1253:1)mong1331:1)khal1273:1,(Mankovo_Khamnigan_Mongol:1,Urulga_Khamnigan_Mongol:1)kham1281:1)oira1260:1,Middle_Mongol:1,(Karez-I-Mulla:1,Kundur:1)mogh1245:1,(East_Yugur:1,(((Jishishan:1,Tongren:1)bona1250:1,(Sijiaji:1,Suonanba:1,Wangjiaji:1)dong1285:1,Kangjia:1)baoa1237:1,(Mangghuer:1,Mongghul:1)tuuu1240:1)shir1260:1)sout2705:1)mong1329:1)mong1349:1;"
"mang1423","Mangarrayi-Maran","","family","Australia",-14.8396833333333,134.225333333333,"","","(Mangarrayi:1,(Alawa:1,Marra:1,Wandarang:1)mara1414:1)mang1423:1;"
"tiwi1244","Tiwi","tiw","language","Australia",-11.6308,130.949,"AU","","(Tiwi:1);"
"leng1261","Lengua-Mascoy","","family","South America",-22.5841928355218,301.661942221493,"","","((Angaité:1,(Echoladi:1,Layana:1)guan1268:1,Sanapaná:1,Toba-Enenlhet:1)east2852:1,(Enlhet_Norte:1,Enxet_Sur:1)leng1262:1)leng1261:1;"
"cani1243","Canichana","caz","language","South America",-14.3058,295.055545,"BO","","(Canichana:1);"
"daju1249","Dajuic","","family","Africa",10.9431194990577,26.5707796982904,"","","(((Liguri:1,Saburi:1,Tallau:1)logo1261:1,Shatt:1)east2428:1,((Bardangal:1,Eref:1,Gadjira:1)dard1243:1,(Mongo_-Daju:1,Sila_-Daju:1)dars1235:1,Njalgulgule:1,(Baygo:1,(Lagowa:1,Nyala_-Dar_Fur_Dajo:1)darf1239:1)nyal1252:1)west2501:1)daju1249:1;"
"garr1260","Garrwan","gbc","family","Australia",-18.05165,137.66407,"AU","","((Kunindirri:1,Western_Garrwa:1)gara1269:1,Wanyi:1)garr1260:1;"
"drav1251","Dravidian","","family","Eurasia",22.00069493059,79.4576489741031,"","","((((Madka-Kinwat:1,Maregaon:1,Pulgaon:1,Wani:1)nort2699:1,(Asifabad:1,Metla-Kinwat:1,Naiki:1,Utnur:1)sout1549:1)kola1242:1,((Dharba:1,Kukanar:1,Nethanar:1,Tiriya:1)duru1236:1,(Mudhili_Gadaba:1,Pottangi_Ollar_Gadaba:1)olla1234:1)parj1243:1)cent2227:1,((Jharawan:1,Kalat:1,Sarawan:1)brah1256:1,(((Inner_Barwe:1,Kisan_-Dravidian:1,Nawagarh:1,Oraon:1,Outer_Barwe:1)kuru1302:1,Nepali_Kurux:1)kuru1301:1,(Kumarbhag_Paharia:1,(Godda:1,Hiranpur:1,Litipara:1,Sahibganj:1)saur1249:1)malt1248:1)kuru1300:1)nort2698:1,(((Bellari:1,((Ande_Koraga:1,Onti_Koraga:1,Tappu_Koraga:1)korr1238:1,Mudu_Koraga:1)kora1289:1,(Kudiya:1,(Northeast_Tulu:1,Northwest_Tulu:1,South_Central_Tulu:1,Southeast_Tulu:1,Southwest_Tulu:1)tulu1258:1)tulu1263:1)tulu1261:1,((Badaga:1,(Alu_Kurumba:1,Betta_Kurumba:1,Holiya:1,(Ane_Kuruba:1,Jeinu_Kuruba:1)jenn1240:1,Maundadan_Chetti:1,((Havyaka_Kannada:1,Kundapura_Kannada:1,Northeastern_Kannada:1,Northern_Kannada:1,(Arebhashe:1,Bangalore_Kannada:1,(Mangalore_Kannada:1,Standard_Literary_Kannada:1)mang1437:1,Mysore_Kannada:1,Shimoga_Kannada:1)sout3362:1)nucl1305:1,Old_Kannada:1)kann1255:1,Sholaga:1)kann1259:1)bada1263:1,((Ko_Bashai:1)kota1263:1,(((((Kasaba:1,(Mele_Nadu_Irula:1,Vette_Kada_Irula:1)sout3259:1)nort3279:1,Urali_Irula:1)irul1243:1,(Attapady_Kurumba:1,Muduga:1)mudu1245:1)irul1245:1,(Kodava:1,((Allar:1,Aranadan:1,Kadar:1,(Kalanadi:1,Kunduvadi:1,Pathiya:1)kala1406:1,Kanikkaran:1,Kurichiya:1,(Malayadiars:1)mala1459:1,Malaryan:1,(Vetan:1,Vettuvan:1)mala1463:1,(Central_Kerala:1,Jewish_Malayalam:1,Kayavar:1,Malabar:1,Moplah:1,Nagari-Malayalam:1,Namboodiri:1,Nasrani:1,Nayar:1,North_Kerala:1,Nuclear_Malayalam:1,Pulaya:1,South_Kerala:1)mala1464:1,Mullu_Kurumba:1,(Paniya:1,(Adiya:1,Pani_Yerava:1,Panjiri_Yerava:1)ravu1237:1)ravu1238:1,Thachanadan:1,Ullatan:1,Vishavan:1,Wayanad_Chetti:1)mala1541:1,(Mala_Malasar:1,Malapandaram:1,(Eravallan:1,Malasar:1)mala1550:1,(Mannan:1,(Eastern_Muthuvan:1,Western_Muthuvan:1)muth1236:1)muth1243:1,Old_Tamil:1,((Mala_Pulayan:1)pali1274:1,(Adi_Dravida:1,Aiyangar:1,Aiyar:1,Arava:1,Burgandi:1,Burma_Tamil:1,Harijan:1,Hebbar:1,Kongar:1,Madrasi:1,Malaya_Tamil:1,Mandyam_Brahmin:1,Nuclear_Tamil:1,Sanketi:1,Secunderabad_Brahmin:1,South_Africa_Tamil:1,Sri_Lanka_Tamil:1,Tigalu:1)tami1289:1)tami1300:1,(Kaikadi:1,Pattapu:1,(Parikala:1,Sankara-Yerukala:1)yeru1240:1)yeru1242:1)tami1299:1,(Kakkala:1)uncl1509:1)tami1298:1,Urali_of_Idukki:1)tami1297:1)tami1294:1,Toda:1)tami1293:1)tami1292:1)tami1291:1)sout3138:1,((((Amravati:1,Betul:1,Bhandara:1,Chhindwara:1,Mandla_-Dravidian:1,Nagpur:1,Seoni:1,Yavatmal:1)nort2702:1,(((Lanjoda:1,Raigarh:1)east2340:1,(Banchapai:1,Dhanora:1,Sonapal:1)west2408:1)muri1262:1,((Nirmal:1,Rajura:1)utno1237:1,((Bhamragarh:1,Etapally_Gondi:1,Sironcha:1)aher1237:1,Far_Western_Muria:1)east2880:1)sout2711:1)sout3367:1)nort3258:1,((Abujmaria:1,Adewada:1,Bhamani_Maria:1,Etapally_Maria:1)mari1414:1,((Geedam:1,Sukma:1)dand1238:1,(Dorli:1,Jaganathapuram_Koya:1,Malakanagiri_Koya:1,Podia_Koya:1)koya1251:1)hill1257:1)sout3234:1)gond1265:1,((Kubi_-India:1,Nuclear_Konda-Dora:1)kond1295:1,(((Gumsai:1,Khondi:1)kuii1252:1,(Dongria_Kuvi:1,Laxmipur:1,Rayagada:1)kuvi1243:1)kuik1244:1,(Manda_-India:1,(Awe:1,Indi:1)peng1244:1)mand1412:1)mand1411:1)kond1294:1,(Chenchu:1,Mukha-Dora:1,Old_Telugu:1,(Berad:1,Dasaru:1,Dommara:1,East_Godaweri:1,Golari:1,Guntur:1,Kamathi:1,Komtao:1,Manna-Dora:1,Nellore:1,Rayalseema:1,Salewari:1,Srikakula:1,Telangana:1,Vadaga:1,Vadari:1,Vishakhapatnam:1,Yanadi:1)telu1262:1,Waddar:1)telu1265:1)sout3139:1)sout3133:1,(Khirwar:1)unun9890:1)drav1251:1;"
"kena1236","Kenaboi","xbn","language","Eurasia",3.154162,102.01596,"MY","","(Kenaboi:1);"
"nimb1257","Nimboranic","","family","Papunesia",-2.578156875,140.2446875,"","","(Nimboran:1,(Mekwei:1,((Gresi:1,Kemtuik:1)gres1241:1,Mlap:1)mlap1239:1)oute1261:1)nimb1257:1;"
"oyst1235","Oyster Bay-Big River-Little Swanport","xpd","language","Australia",-42.307378,147.50061,"AU","","(Oyster_Bay-Big_River-Little_Swanport:1);"
"yuki1242","Yuki-Wappo","","family","North America",39.04445,237.102,"","","((Coast_Yuki:1,Huchnom:1,Yuki:1)yuki1243:1,Wappo:1)yuki1242:1;"
"sume1241","Sumerian","sux","language","Eurasia",31.3,45.6667,"IQ","","(Sumerian:1);"
"yura1255","Yuracaré","yuz","language","South America",-16.7479,294.8776,"BO","","(Mansinyo:1,Soloto:1)yura1255:1;"
"lavu1241","Lavukaleve","lvk","language","Papunesia",-9.05569,159.119,"SB","","(Lavukaleve:1);"
"hurr1239","Hurro-Urartian","","family","Eurasia",39.61695,43.32895,"","","(Hurrian:1,Urartian:1)hurr1239:1;"
"saus1247","Sause","sao","language","Papunesia",-3.16632,139.627,"ID","","(Sause:1);"
"tuca1253","Tucanoan","","family","South America",-0.0878343506944444,287.571134854167,"","","(((((Tatuyo:1,((Inambú_Bará:1,Tiquié_Pokangá:1)east2560:1,Western_Waimaha:1)waim1255:1)bara1401:1,(Wasona:1,Yohoraa:1)tuca1252:1)east2707:1,((Kotiria:1,((Arapaso:1,Miriti:1)arap1281:1,Wa'ikhana:1)pira1255:1)wana1272:1,((Carapana:1,Pisamira:1)pisa1247:1,((Tsola:1)tuyu1244:1,Yurutí:1)tuyu1245:1)pisa1246:1)east2708:1)east2702:1,(Kueretu:1,(Retuarã:1,Tanimuca:1)tani1257:1,(Datuana:1,Opaina:1)yahu1241:1)sout3144:1,(((Comematsa:1,Janera:1,Taiwano:1)bara1380:1,Macuna:1)sout3006:1,(Cubeo:1,((Desano:1,Siriano:1)siri1280:1,Yupua:1)yupu1234:1)cube1243:1)west2789:1)east2698:1,((Koreguaje:1,Tama_-Colombia:1)kore1286:1,((Northern_Maihiki:1,Southern_Maihiki:1,Western_Maihiki:1)orej1242:1,((Angotero:1,Ecuadorian_Siona:1)seco1241:1,(Macaguaje:1,Siona-Tetete:1)sion1249:1)sion1248:1)napo1243:1)west2784:1)tuca1253:1;"
"leco1242","Leco","lec","language","South America",-15.0092,292.1182,"BO","","(Leco:1);"
"adai1235","Adai","xad","language","North America",31.6314,267.9941,"US","","(Adai:1);"
"sout2948","South Bougainville","","family","Papunesia",-6.5046703125,155.536625,"","","(((Terei:1,Uisai:1)buin1248:1,(Baitsi:1)siwa1245:1)buin1247:1,(((Avaipa:1,(Koopei:1,Mainoki:1)sime1242:1)sime1243:1,(((Kongara:1,Nuclear_Naasioi:1,Orami:1,Pakia-Sideronsi:1)naas1242:1,Ounge:1)cent2394:1,(Daantanai':1,(Koianu:1,Nuclear_Koromira:1)koro1313:1)sout3364:1)sout3363:1)nasi1248:1,Sibe_-Nasioi:1)nasi1247:1)sout2948:1;"
"mara1266","Maratino","","language","North America",24.339089,261.423339,"MX","","(Maratino:1);"
"pomo1273","Pomoan","","family","North America",38.97407375,237.34558625,"","","(Northeastern_Russian_River_Pomo:1,(Eastern_Pomo:1,(((Hopland:1,Point_Arena:1,Ukiah:1)cent2138:1,(Guidiville:1,Sherwood_Valley:1)nort2966:1)nort2965:1,(Kashaya:1,Southern_Pomo:1)sout2983:1)russ1266:1)russ1265:1,Southeastern_Pomo:1)pomo1273:1;"
"mpur1239","Mpur","akc","language","Papunesia",-0.7489,133.166,"ID","","(Amberbaken:1,Arfu:1,Kebar:1)mpur1239:1;"
"guri1248","Muno","grx","language","Papunesia",-3.5718,141.597,"PG","","(Muno:1);"
"katl1246","Katla-Tima","","family","Africa",11.691677,29.29042325,"","","((Julud:1,(Bombori:1,Karoka:1,Kateik:1,Kiddu:1,Kirkpong:1,Koldrong:1)katl1237:1)katl1236:1,Tima:1)katl1246:1;"
"choc1280","Chocoan","","family","South America",6.73306708333333,283.03983,"","","(((Emberá-Catío:1,(Emberá-Baudó:1,Northern_Emberá:1)pana1309:1)atra1235:1,((Basurudó:1)epen1239:1,(Emberá-Chamí:1,Emberá-Tadó:1)uppe1440:1)sanj1278:1)embe1258:1,(Anserma:1,Caramanta:1)unun9901:1,Woun_Meu:1)choc1280:1;"
"coah1252","Coahuilteco","xcw","language","North America",28.2589,262.11,"MX","","(Coahuilteco:1);"
"mink1237","Minkin","xxm","language","Australia",-17.736653,139.541931,"AU","","(Minkin:1);"
"kaya1327","Kayagaric","","family","Papunesia",-6.39104,138.789,"","","(Atohwaim:1,(Kayagar:1,Tamagario:1)kayg1237:1)kaya1327:1;"
