glottocode	AUTOTYP_area	Name	iso639_3	level	endangerment_status	desc_status	Parent_ID	Language_level_name	Top_genetic_unit_ID	Family_name	Path	Countries	Longitude	Latitude	Macroarea	Isolate	Family_name_isolates_distinct	Top_genetic_unit_ID_isolates_distinct	Language_level_ID	Name_stripped	Name_stripped_no_spaces	Family_color
sanp1257	Basin and Plains	Sanpoil	NA	dialect	NA	grammar	okan1243	Okanagan	sali1255	Salishan	sali1255/inte1241/sout1559/okan1243/sanp1257	CA, US	-119.294	49.2745	North America	No	Salishan	sali1255	okan1243	Sanpoil	Sanpoil	#DCD4D9
sanp1258	Andean	San Pedro de Huacarpana	NA	dialect	NA	grammar	yauy1235	Huangascar-Topara-Yauyos Quechua	quec1387	Quechuan	quec1387/quec1386/cent2141/yauy1235/sanp1258	PE	-75.7659	-13.1144	South America	No	Quechuan	quec1387	yauy1235	San Pedro de Huacarpana	San_Pedro_de_Huacarpana	#D42CDC
sanp1259	Mesoamerica	San Pedro Molinos	NA	dialect	NA	long_grammar	sanm1295	San Miguel El Grande Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/west2824/sanm1295/sanp1259	MX	-97.5432	17.0777	North America	No	Otomanguean	otom1299	sanm1295	San Pedro Molinos	San_Pedro_Molinos	#29276B
sans1256	Southeast Asia	Sanso	NA	dialect	NA	long_grammar	minn1241	Min Nan Chinese	sino1245	Sino-Tibetan	sino1245/sini1245/minn1248/coas1318/minn1241/qion1239/hain1238/sans1256	CN, TW	118.17	24.5	Eurasia	No	Sino-Tibetan	sino1245	minn1241	Sanso	Sanso	#F438EF
sans1273	Mesoamerica	San Sebastián-Santa Catarina	NA	dialect	NA	grammar	huic1243	Huichol	utoa1244	Uto-Aztecan	utoa1244/sout3136/cora1261/cora1259/huic1243/sans1273	MX	-104.062	21.954	North America	No	Uto-Aztecan	utoa1244	huic1243	San SebastianSanta Catarina	San_SebastianSanta_Catarina	#F3B095
sans1274	Mesoamerica	San Simón Zahuatlán	NA	dialect	NA	grammar	sila1250	Silacayoapan Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/cent2266/sila1250/sans1274	MX, US	-98.1163	17.5541	North America	No	Otomanguean	otom1299	sila1250	San Simon Zahuatlan	San_Simon_Zahuatlan	#29276B
sans1275	Mesoamerica	San San Jerónimo Mazatec	NA	dialect	NA	specific_feature	sanj1286	San Jerónimo Tecóatl Mazatec	otom1299	Otomanguean	otom1299/east2557/popo1292/popo1293/maza1295/maza1307/sanj1286/sans1275	MX	-96.8833	18.1999	North America	No	Otomanguean	otom1299	sanj1286	San San Jeronimo Mazatec	San_San_Jeronimo_Mazatec	#29276B
sant1407	Europe	Santongeais	NA	dialect	NA	long_grammar	stan1290	French	indo1319	Indo-European	indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/nort3208/gall1280/oila1234/cent2283/macr1273/glob1239/stan1290/lang1337/sant1407	AD, BE, CA, CH, FR, GF, IT, LU, MC, PM, US	2	48	Eurasia	No	Indo-European	indo1319	stan1290	Santongeais	Santongeais	#D0E889
sant1408	Europe	Santerre	NA	dialect	NA	long_grammar	pica1241	Picard	indo1319	Indo-European	indo1319/ital1284/lati1262/lati1263/impe1234/roma1334/ital1285/west2813/shif1234/nort3208/gall1280/oila1234/cent2283/pica1241/sant1408	BE, FR	3.25085	50.2831	Eurasia	No	Indo-European	indo1319	pica1241	Santerre	Santerre	#D0E889
sant1411	African Savannah	Santchou	NA	dialect	NA	long_grammar	mboc1235	Mbo (Cameroon)	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/bant1295/lund1274/leko1248/ngoe1239/mane1268/mboc1235/sant1411	CM	9.92766	5.13981	Africa	No	Atlantic-Congo	atla1278	mboc1235	Santchou	Santchou	#D38D93
sant1413	Oceania	Santa Catalina	NA	dialect	NA	grammar_sketch	owaa1237	Owa	aust1307	Austronesian	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/owaa1237/sant1413	SB	162.30467	-10.82553	Papunesia	No	Austronesian	aust1307	owaa1237	Santa Catalina	Santa_Catalina	#25EFE8
sant1414	Oceania	Santa Ana (Solomon Islands)	NA	dialect	NA	grammar_sketch	owaa1237	Owa	aust1307	Austronesian	aust1307/mala1545/cent2237/east2712/ocea1241/sout2853/mala1485/mala1540/sanc1243/owaa1237/sant1414	SB	162.30467	-10.82553	Papunesia	No	Austronesian	aust1307	owaa1237	Santa Ana Solomon Islands	Santa_Ana_Solomon_Islands	#25EFE8
sant1416	Oceania	Santa Cruz (Tina Sambal)	NA	dialect	NA	grammar_sketch	tina1248	Tinà Sambal	aust1307	Austronesian	aust1307/mala1545/cent2080/samb1319/tina1255/tina1248/sant1416	PH	120.095	15.5797	Papunesia	No	Austronesian	aust1307	tina1248	Santa Cruz Tina Sambal	Santa_Cruz_Tina_Sambal	#25EFE8
sant1417	Oceania	Santa Cruz (Iraya)	NA	dialect	NA	grammar	iray1237	Iraya	aust1307	Austronesian	aust1307/mala1545/nort2873/iray1237/sant1417	PH	120.65	13.381	Papunesia	No	Austronesian	aust1307	iray1237	Santa Cruz Iraya	Santa_Cruz_Iraya	#25EFE8
sant1418	Oceania	Santa Margarita	NA	dialect	NA	long_grammar	dupa1235	Dupaninan Agta	aust1307	Austronesian	aust1307/mala1545/nort3238/nort3187/dupa1235/sant1418	PH	122.188	17.3748	Papunesia	No	Austronesian	aust1307	dupa1235	Santa Margarita	Santa_Margarita	#25EFE8
sant1419	Oceania	Santa Ana-Gonzaga	NA	dialect	NA	long_grammar	dupa1235	Dupaninan Agta	aust1307	Austronesian	aust1307/mala1545/nort3238/nort3187/dupa1235/sant1419	PH	122.188	17.3748	Papunesia	No	Austronesian	aust1307	dupa1235	Santa AnaGonzaga	Santa_AnaGonzaga	#25EFE8
sant1420	Oceania	Santa Teresa	NA	dialect	NA	wordlist	rata1245	Ratagnon	aust1307	Austronesian	aust1307/mala1545/grea1284/cent2246/bisa1268/west2820/kuya1251/data1234/rata1245/sant1420	PH	121.187	12.2785	Papunesia	No	Austronesian	aust1307	rata1245	Santa Teresa	Santa_Teresa	#25EFE8
sant1421	Basin and Plains	Santa Clara	NA	dialect	NA	grammar_sketch	tewa1260	Rio Grande Tewa	kiow1265	Kiowa-Tanoan	kiow1265/tewa1261/tewa1260/sant1421	US	-106.124	35.9053	North America	No	Kiowa-Tanoan	kiow1265	tewa1260	Santa Clara	Santa_Clara	#B3E4A7
sant1425	Basin and Plains	Santo Domingo	NA	dialect	NA	grammar	east1472	Eastern Keres	kere1287	Keresan	kere1287/east1472/sant1425	US	-106.453	35.5216	North America	No	Keresan	kere1287	east1472	Santo Domingo	Santo_Domingo	#B052AE
sant1426	Basin and Plains	Santa Ana	NA	dialect	NA	grammar	east1472	Eastern Keres	kere1287	Keresan	kere1287/east1472/sant1426	US	-106.453	35.5216	North America	No	Keresan	kere1287	east1472	Santa Ana	Santa_Ana	#B052AE
sant1427	California	Santa Clara (Miwok-Costanoan)	NA	dialect	NA	wordlist	nort2969	Northern Ohlone	miwo1274	Miwok-Costanoan	miwo1274/cost1250/nort3252/nort2969/sant1427	US	-121.827674	37.436487	North America	No	Miwok-Costanoan	miwo1274	nort2969	Santa Clara MiwokCostanoan	Santa_Clara_MiwokCostanoan	#B8C0E3
sant1428	California	Santa Cruz (Northern Ohlone)	NA	dialect	NA	wordlist	nort2969	Northern Ohlone	miwo1274	Miwok-Costanoan	miwo1274/cost1250/nort3252/nort2969/sant1428	US	-121.827674	37.436487	North America	No	Miwok-Costanoan	miwo1274	nort2969	Santa Cruz Northern Ohlone	Santa_Cruz_Northern_Ohlone	#B8C0E3
sant1430	NE South America	Santa Rosa Quechua	NA	dialect	NA	grammar_sketch	napo1242	Napo Lowland Quechua	quec1387	Quechuan	quec1387/quec1388/quec1384/colo1257/ecua1249/ecua1250/napo1242/sant1430	CO, EC, PE	-76.3889	-0.072525	South America	No	Quechuan	quec1387	napo1242	Santa Rosa Quechua	Santa_Rosa_Quechua	#D42CDC
sant1431	Andean	Santiago Inga	NA	dialect	NA	grammar	inga1252	Inga	quec1387	Quechuan	quec1387/quec1388/quec1384/colo1257/inga1251/inga1252/sant1431	CO, VE	-76.8606	1.00313	South America	No	Quechuan	quec1387	inga1252	Santiago Inga	Santiago_Inga	#D42CDC
sant1435	Mesoamerica	Santa María Citendejé-Banos	NA	dialect	NA	grammar_sketch	cent2144	Central Mazahua	otom1299	Otomanguean	otom1299/west2783/otop1241/otop1242/otom1297/maza1293/cent2144/sant1435	MX	-100.018	19.7357	North America	No	Otomanguean	otom1299	cent2144	Santa Maria CitendejeBanos	Santa_Maria_CitendejeBanos	#29276B
sant1437	Mesoamerica	Santa María Pápalo	NA	dialect	NA	grammar_sketch	tepe1280	Tepeuxila Cuicatec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/cuic1234/tepe1280/sant1437	MX	-96.788	17.756	North America	No	Otomanguean	otom1299	tepe1280	Santa Maria Papalo	Santa_Maria_Papalo	#29276B
sant1438	Mesoamerica	Santa Catarina Yosonotu	NA	dialect	NA	grammar	ocot1243	Ocotepec Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/west2824/ocot1243/sant1438	MX	-97.751	17.1823	North America	No	Otomanguean	otom1299	ocot1243	Santa Catarina Yosonotu	Santa_Catarina_Yosonotu	#29276B
sant1440	Mesoamerica	Santo Domingo Heundío Mixtec	NA	dialect	NA	long_grammar	magd1235	Magdalena Peñasco Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/west2824/magd1235/sant1440	MX	-97.5413	17.2837	North America	No	Otomanguean	otom1299	magd1235	Santo Domingo Heundio Mixtec	Santo_Domingo_Heundio_Mixtec	#29276B
sant1441	Mesoamerica	Santa María Acatepec	NA	dialect	NA	wordlist	tutu1243	Tututepec Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/coas1316/east2746/tutu1243/sant1441	MX	-97.5597	16.154	North America	No	Otomanguean	otom1299	tutu1243	Santa Maria Acatepec	Santa_Maria_Acatepec	#29276B
sant1442	Mesoamerica	Santa María Yosoyúa	NA	dialect	NA	long_grammar	sanm1295	San Miguel El Grande Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/west2824/sanm1295/sant1442	MX	-97.5432	17.0777	North America	No	Otomanguean	otom1299	sanm1295	Santa Maria Yosoyua	Santa_Maria_Yosoyua	#29276B
sant1443	Mesoamerica	Santa Catarina Ticuá	NA	dialect	NA	long_grammar	sanm1295	San Miguel El Grande Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/west2824/sanm1295/sant1443	MX	-97.5432	17.0777	North America	No	Otomanguean	otom1299	sanm1295	Santa Catarina Ticua	Santa_Catarina_Ticua	#29276B
sant1444	Mesoamerica	Santa Maria Tataltepec	NA	dialect	NA	wordlist	sanj1282	San Juan Teita Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/west2824/sanj1282/sant1444	MX	-97.3899	17.1542	North America	No	Otomanguean	otom1299	sanj1282	Santa Maria Tataltepec	Santa_Maria_Tataltepec	#29276B
sant1445	Mesoamerica	Santa María Peñoles	NA	dialect	NA	grammar_sketch	peno1244	Peñoles Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/east2735/peno1244/sant1445	MX, US	-97.0101	17.0671	North America	No	Otomanguean	otom1299	peno1244	Santa Maria Penoles	Santa_Maria_Penoles	#29276B
sant1446	Mesoamerica	Santiago Tlazoyaltepec	NA	dialect	NA	grammar_sketch	peno1244	Peñoles Mixtec	otom1299	Otomanguean	otom1299/east2557/amuz1253/mixt1422/mixt1423/mixt1427/east2735/peno1244/sant1446	MX, US	-97.0101	17.0671	North America	No	Otomanguean	otom1299	peno1244	Santiago Tlazoyaltepec	Santiago_Tlazoyaltepec	#29276B
sant1449	Mesoamerica	Santiago Matatlán Zapotec	NA	dialect	NA	grammar	mitl1236	Mitla Zapotec	otom1299	Otomanguean	otom1299/east2557/popo1292/zapo1436/zapo1437/nucl1765/core1259/cent2146/mitl1236/sant1449	MX	-96.29434	16.86849	North America	No	Otomanguean	otom1299	mitl1236	Santiago Matatlan Zapotec	Santiago_Matatlan_Zapotec	#29276B
sant1453	Mesoamerica	Santa María Nativitas	NA	dialect	NA	grammar_sketch	sanf1264	San Felipe Otlaltepec Popoloca	otom1299	Otomanguean	otom1299/east2557/popo1292/popo1293/choc1278/popo1294/sanf1264/sant1453	MX	-97.7432	18.3594	North America	No	Otomanguean	otom1299	sanf1264	Santa Maria Nativitas	Santa_Maria_Nativitas	#29276B
sant1455	Mesoamerica	Santa Cruz Ocopetatillo Mazatec	NA	dialect	NA	specific_feature	sanj1286	San Jerónimo Tecóatl Mazatec	otom1299	Otomanguean	otom1299/east2557/popo1292/popo1293/maza1295/maza1307/sanj1286/sant1455	MX	-96.8833	18.1999	North America	No	Otomanguean	otom1299	sanj1286	Santa Cruz Ocopetatillo Mazatec	Santa_Cruz_Ocopetatillo_Mazatec	#29276B
sant1456	Mesoamerica	Santa Ana Ateixtlahuaca Mazatec	NA	dialect	NA	specific_feature	sanj1286	San Jerónimo Tecóatl Mazatec	otom1299	Otomanguean	otom1299/east2557/popo1292/popo1293/maza1295/maza1307/sanj1286/sant1456	MX	-96.8833	18.1999	North America	No	Otomanguean	otom1299	sanj1286	Santa Ana Ateixtlahuaca Mazatec	Santa_Ana_Ateixtlahuaca_Mazatec	#29276B
sant1459	NE South America	Santa Rosa Tariana	NA	dialect	NA	long_grammar	tari1256	Tariana	araw1281	Arawakan	araw1281/nort2990/inla1264/japu1236/nucl1764/bani1258/tari1256/peri1264/sant1459	BR, CO	-68.9042	0.440205	South America	No	Arawakan	araw1281	tari1256	Santa Rosa Tariana	Santa_Rosa_Tariana	#B1D193
sant1460	SE South America	Santiago del Estero	NA	dialect	NA	long_grammar	sant1432	Santiago del Estero Quichua	quec1387	Quechuan	quec1387/quec1388/quec1389/sant1432/sant1460	AR	-63.2466	-27.821	South America	No	Quechuan	quec1387	sant1432	Santiago del Estero	Santiago_del_Estero	#D42CDC
sanv1241	African Savannah	Sanvi	NA	dialect	NA	long_grammar	anyi1245	Anyin	atla1278	Atlantic-Congo	atla1278/volt1241/kwav1236/nyoa1234/poto1254/tano1248/cent2262/biaa1238/nort2767/anyi1246/anyi1245/sanv1241	CI, GH	-3.30532	6.31781	Africa	No	Atlantic-Congo	atla1278	anyi1245	Sanvi	Sanvi	#D38D93
sanv1243	Mesoamerica	San Vicente Coyotepec Popoloca	NA	dialect	NA	dictionary	coyo1236	Coyotepec Popoloca	otom1299	Otomanguean	otom1299/east2557/popo1292/popo1293/choc1278/popo1294/coyo1236/sanv1243	MX	-97.6258	18.3814	North America	No	Otomanguean	otom1299	coyo1236	San Vicente Coyotepec Popoloca	San_Vicente_Coyotepec_Popoloca	#29276B
sanx1234	Southeast Asia	Sanxiang	NA	dialect	NA	long_grammar	minn1241	Min Nan Chinese	sino1245	Sino-Tibetan	sino1245/sini1245/minn1248/coas1318/minn1241/zhon1238/sanx1234	CN, TW	118.17	24.5	Eurasia	No	Sino-Tibetan	sino1245	minn1241	Sanxiang	Sanxiang	#F438EF
sany1234	Southeast Asia	Sānyǎnlóng	NA	dialect	NA	long_grammar	nort2723	Northern Pumi	sino1245	Sino-Tibetan	sino1245/burm1265/naqi1236/qian1263/pumi1242/nort2723/sany1234	CN	101.305	28.6626	Eurasia	No	Sino-Tibetan	sino1245	nort2723	Sanyanlong	Sanyanlong	#F438EF
sanz1244	S Africa	Sanzi	NA	dialect	NA	grammar_sketch	bang1350	Bangubangu	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/cent2260/luba1253/luba1254/luba1255/bang1371/bang1350/sanz1244	CD	27.2438	-4.31464	Africa	No	Atlantic-Congo	atla1278	bang1350	Sanzi	Sanzi	#D38D93
sanz1246	S Africa	Sanza	NA	dialect	NA	grammar_sketch	konz1239	Konzo	atla1278	Atlantic-Congo	atla1278/volt1241/benu1247/bant1294/sout3152/narr1281/east2731/nort3203/grea1289/west2842/konz1238/konz1239/sanz1246	CD, UG	29.8696	0.32395	Africa	No	Atlantic-Congo	atla1278	konz1239	Sanza	Sanza	#D38D93
sanz1247	Greater Mesopotamia	Sanzhi-Icari	NA	dialect	NA	long_grammar	sout3261	Southwestern Dargwa	nakh1245	Nakh-Daghestanian	nakh1245/dagh1238/darg1242/sout3260/sout3261/sanz1247	RU	47.565486	41.977226	Eurasia	No	Nakh-Daghestanian	nakh1245	sout3261	SanzhiIcari	SanzhiIcari	#C09B53
sanz1248	Greater Mesopotamia	Sanzhi	NA	dialect	NA	long_grammar	sout3261	Southwestern Dargwa	nakh1245	Nakh-Daghestanian	nakh1245/dagh1238/darg1242/sout3260/sout3261/sanz1247/sanz1248	RU	47.565486	41.977226	Eurasia	No	Nakh-Daghestanian	nakh1245	sout3261	Sanzhi	Sanzhi	#C09B53
saof1235	Oceania	Sao (Formosan)	NA	dialect	NA	grammar	thao1240	Thao	aust1307	Austronesian	aust1307/west2572/thao1240/saof1235	TW	120.93	23.8333	Papunesia	No	Austronesian	aust1307	thao1240	Sao Formosan	Sao_Formosan	#25EFE8
saoo1238	African Savannah	Sao	NA	dialect	NA	wordlist	masl1241	Maslam	afro1255	Afro-Asiatic	afro1255/chad1250/bium1280/nort3156/koto1267/koto1265/koto1268/masl1241/saoo1238	CM, TD	14.8873	12.1918	Africa	No	Afro-Asiatic	afro1255	masl1241	Sao	Sao	#F04EC2
sapa1252	Southeast Asia	Sapa-Sapa	NA	dialect	NA	grammar	sout2918	Southern Sama	aust1307	Austronesian	aust1307/mala1545/basa1291/grea1283/sama1302/sulu1242/inne1244/sout2918/sapa1252	ID, MY, PH	119.483887	4.755836	Papunesia	No	Austronesian	aust1307	sout2918	SapaSapa	SapaSapa	#25EFE8
sapa1253	S New Guinea	Sapan	NA	dialect	NA	wordlist	casu1237	Casuarina Coast Asmat	nucl1709	Nuclear Trans New Guinea	nucl1709/cent2116/asma1256/asma1257/casu1237/sapa1253	ID	138.566	-6.43005	Papunesia	No	Nuclear Trans New Guinea	nucl1709	casu1237	Sapan	Sapan	#FBD87E
sapi1239	NE South America	Sapiteri	NA	dialect	NA	phonology	huac1244	Huachipaeri	hara1260	Harakmbut	hara1260/huac1244/sapi1239	PE	-71.22749	-13.31951	South America	No	Harakmbut	hara1260	huac1244	Sapiteri	Sapiteri	#763AA5
sapn1238	Greater Mesopotamia	Sapna cluster	NA	dialect	NA	long_grammar	assy1241	Assyrian Neo-Aramaic	afro1255	Afro-Asiatic	afro1255/semi1276/west2786/cent2236/nort3165/aram1259/east2680/cent2217/nort3241/assy1241/sapn1238	IQ, IR, SY, TR	43	36.75	Eurasia	No	Afro-Asiatic	afro1255	assy1241	Sapna cluster	Sapna_cluster	#F04EC2
sapt1238	Indic	Saptari	NA	dialect	NA	grammar_sketch	koch1247	Kochila Tharu	indo1319	Indo-European	indo1319/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/sapt1238	IN, NP	84.6301	26.7251	Eurasia	No	Indo-European	indo1319	koch1247	Saptari	Saptari	#D0E889
sapu1249	Southeast Asia	Sapudi	NA	dialect	NA	long_grammar	nucl1460	Madurese	aust1307	Austronesian	aust1307/mala1545/mala1536/madu1247/nucl1460/sapu1249	ID	113	-7	Papunesia	No	Austronesian	aust1307	nucl1460	Sapudi	Sapudi	#25EFE8
sapu1250	Southeast Asia	Sapulot Murut	NA	dialect	NA	specific_feature	taga1273	Tagal Murut	aust1307	Austronesian	aust1307/mala1545/nort3253/sout3154/grea1294/muru1275/nort3186/suma1273/taga1273/sapu1250	ID, MY	116.177	4.42907	Papunesia	No	Austronesian	aust1307	taga1273	Sapulot Murut	Sapulot_Murut	#25EFE8
sapw1237	Oceania	Sapwuahfik	NA	dialect	NA	long_grammar	pohn1238	Pohnpeian	aust1307	Austronesian	aust1307/mala1545/cent2237/east2712/ocea1241/micr1243/micr1244/cent2276/west2844/pona1247/pona1248/pohn1238/sapw1237	FM	158.223	6.87212	Papunesia	No	Austronesian	aust1307	pohn1238	Sapwuahfik	Sapwuahfik	#25EFE8
saqi1238	Greater Mesopotamia	Saqiz	NA	dialect	NA	long_grammar	hula1244	Hulaulá	afro1255	Afro-Asiatic	afro1255/semi1276/west2786/cent2236/nort3165/aram1259/east2680/cent2217/nort3241/tran1290/sout3219/hula1244/saqi1238	IL, IR, US	43.4865	31.9111	Eurasia	No	Afro-Asiatic	afro1255	hula1244	Saqiz	Saqiz	#F04EC2
sara1308	Europe	Saracatsan	NA	dialect	NA	long_grammar	mode1248	Modern Greek	indo1319	Indo-European	indo1319/grae1234/gree1276/east2798/koin1234/nucl1783/mode1248/nort2600/sara1308	AL, BG, CY, EG, GR, IT, MK, RO, TR, UA	24.8699	42.3224	Eurasia	No	Indo-European	indo1319	mode1248	Saracatsan	Saracatsan	#D0E889
sara1309	Greater Mesopotamia	Sarawani	NA	dialect	NA	long_grammar	west2368	Western Balochi	indo1319	Indo-European	indo1319/indo1320/iran1269/cent2317/cent2318/nort3177/balo1260/sout3242/west2368/sara1309	AF, IR, PK, TM	62.17	37.83	Eurasia	No	Indo-European	indo1319	west2368	Sarawani	Sarawani	#D0E889
sara1310	Indic	Sarawaria	NA	dialect	NA	long_grammar	bhoj1244	Bhojpuri	indo1319	Indo-European	indo1319/indo1320/indo1321/biha1245/west2806/bhoj1246/bhoj1244/nort2656/sara1310	IN, NP	84.817115	26.458455	Eurasia	No	Indo-European	indo1319	bhoj1244	Sarawaria	Sarawaria	#D0E889
sara1311	Indic	Saraki	NA	dialect	NA	long_grammar	beng1280	Bengali	indo1319	Indo-European	indo1319/indo1320/indo1321/indo1323/oriy1254/gaud1237/gaud1238/beng1280/sara1311	BD, IN, NP	90	24	Eurasia	No	Indo-European	indo1319	beng1280	Saraki	Saraki	#D0E889
sara1313	Indic	Sarasvat Brahmin	NA	dialect	NA	long_grammar	goan1235	Goan Konkani	indo1319	Indo-European	indo1319/indo1320/indo1321/indo1325/konk1270/goan1235/sara1313	IN	74.2098	15.2732	Eurasia	No	Indo-European	indo1319	goan1235	Sarasvat Brahmin	Sarasvat_Brahmin	#D0E889
sara1314	Greater Mesopotamia	Sarawan	NA	dialect	NA	grammar	brah1256	Brahui	drav1251	Dravidian	drav1251/nort2698/brah1256/sara1314	AF, IR, PK	64.2991	28.5347	Eurasia	No	Dravidian	drav1251	brah1256	Sarawan	Sarawan	#ADAABB
sara1315	African Savannah	Sarar	NA	dialect	NA	long_grammar	mand1419	Mandjak	atla1278	Atlantic-Congo	atla1278/nort3146/cent2230/bakk1238/jool1234/manj1250/curb1234/mand1419/sara1315	GM, GW, SN	-15.9217	12.829	Africa	No	Atlantic-Congo	atla1278	mand1419	Sarar	Sarar	#D38D93
sara1324	Oceania	Sara Krowe	NA	dialect	NA	grammar_sketch	sika1262	Sika	aust1307	Austronesian	aust1307/mala1545/cent2237/cent2245/flor1239/sika1265/sika1262/sara1324	ID	122.38	-8.67302	Papunesia	No	Austronesian	aust1307	sika1262	Sara Krowe	Sara_Krowe	#25EFE8
sara1325	Oceania	Sarangani	NA	dialect	NA	specific_feature	sang1337	Sangil	aust1307	Austronesian	aust1307/mala1545/sang1335/nort3174/nort2871/sang1337/sara1325	PH	125.378	5.40229	Papunesia	No	Austronesian	aust1307	sang1337	Sarangani	Sarangani	#25EFE8
sara1328	Southeast Asia	Sarawai	NA	dialect	NA	grammar_sketch	otda1235	Ot Danum	aust1307	Austronesian	aust1307/mala1545/basa1291/grea1283/nort2891/otda1235/sara1328	ID	113.469	-0.3955	Papunesia	No	Austronesian	aust1307	otda1235	Sarawai	Sarawai	#25EFE8
sara1330	NE South America	Sarare	NA	dialect	NA	grammar	sout2994	Southern Nambikuára	namb1299	Nambiquaran	namb1299/namb1300/sout2994/sara1330	BR	-59.5187	-14.3707	South America	No	Nambiquaran	namb1299	sout2994	Sarare	Sarare	#97923D
sara1339	NE South America	Nuclear Saramaccan	NA	dialect	NA	grammar	sara1340	Saramaccan	indo1319	Indo-European	indo1319/germ1287/nort3152/west2793/nort3175/angl1264/angl1265/late1254/merc1242/macr1271/guin1259/suri1275/sara1340/sara1339	GF, SR	-54.0238	4.54729	South America	No	Indo-European	indo1319	sara1340	Nuclear Saramaccan	Nuclear_Saramaccan	#D0E889
sare1239	African Savannah	Saremdé	NA	dialect	NA	long_grammar	moss1236	Mossi	atla1278	Atlantic-Congo	atla1278/volt1241/nort3149/gura1261/cent2243/nort2777/bwam1248/otiv1239/nucl1743/gurm1247/west2461/nucl1748/nort3234/moss1237/moss1238/moss1236/sare1239	BF, CI, GH, ML, TG	-1.17278	10.4524	Africa	No	Atlantic-Congo	atla1278	moss1236	Saremde	Saremde	#D38D93
sari1247	Southeast Asia	Sarikei	NA	dialect	NA	long_grammar	cent2101	Central Melanau	aust1307	Austronesian	aust1307/mala1545/nort3253/sara1342/mela1255/cent2101/sari1247	BN, MY	111.346451	2.524086	Papunesia	No	Austronesian	aust1307	cent2101	Sarikei	Sarikei	#25EFE8
sari1248	Interior New Guinea	Sari	NA	dialect	NA	grammar_sketch	enga1252	Enga	nucl1709	Nuclear Trans New Guinea	nucl1709/enga1254/enga1251/enga1252/sari1248	PG	143.685	-5.45619	Papunesia	No	Nuclear Trans New Guinea	nucl1709	enga1252	Sari	Sari	#FBD87E
sari1249	Indic	Sario Saria	NA	dialect	NA	grammar	sulu1241	Eastern Puroik	sino1245	Sino-Tibetan	sino1245/khob1235/puro1234/sulu1241/sari1249	IN	92.3557	27.6589	Eurasia	No	Sino-Tibetan	sino1245	sulu1241	Sario Saria	Sario_Saria	#F438EF
sarl1242	Indic	Sarlahi	NA	dialect	NA	grammar_sketch	koch1247	Kochila Tharu	indo1319	Indo-European	indo1319/indo1320/indo1321/biha1245/thar1284/east2316/koch1247/sarl1242	IN, NP	84.6301	26.7251	Eurasia	No	Indo-European	indo1319	koch1247	Sarlahi	Sarlahi	#D0E889
sarn1238	NE South America	Sarnami Hindustani	NA	dialect	NA	grammar	cari1275	Caribbean Hindustani	indo1319	Indo-European	indo1319/indo1320/indo1321/biha1245/west2806/bhoj1246/cari1275/sarn1238	GY, NL, SR, TT	-55.333168	5.722918	South America	No	Indo-European	indo1319	cari1275	Sarnami Hindustani	Sarnami_Hindustani	#D0E889
