lang,num,cell_1,cell_2,correct,total,nvar,nph,nmarkers,n_pairs
zul,500,SG;LGSPEC1;PSSB1,PL;LGSPEC2,512,620,2.2962962962962963,7.148148148148148,2.259259259259259,1081
zul,500,SG;LGSPEC1;PSSB1,PL;LOC,398,620,3.0144927536231885,10.028985507246377,3.8405797101449277,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB1,506,620,3.8518518518518516,6.296296296296297,2.962962962962963,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB11,505,620,4.518518518518518,6.62962963,4.2592592592592595,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB14,502,620,2.5185185185185186,7.851851851851852,2.3703703703703702,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB17,505,620,4.518518518518518,6.62962963,4.2592592592592595,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB5,502,620,2.5185185185185186,7.851851851851852,2.3703703703703702,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB6,510,620,2.4444444444444446,6.925925925925926,2.259259259259259,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB7,502,620,2.5925925925925926,7.777777777777778,2.2962962962962963,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB8,502,620,2.5185185185185186,7.851851851851852,2.3703703703703702,1081
zul,500,SG;LGSPEC1;PSSB1,PL;PSSB9,502,620,2.5185185185185186,7.851851851851852,2.3703703703703702,1081
zul,500,SG;LGSPEC1;PSSB1,SG,775,814,2,3.8,1.4,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LGSPEC1,791,814,2.4,4.6,2.2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LGSPEC1;PSSB11,814,814,4,1.5,1,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LGSPEC1;PSSB17,814,814,4,1.5,1,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LGSPEC1;PSSB2,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LGSPEC1;PSSB4,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LGSPEC1;PSSB6,814,814,2,2,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LGSPEC1;PSSB7,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LGSPEC1;PSSB8,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;LOC,572,814,2.2857142857142856,7.357142857142857,3.142857142857143,1081
zul,500,SG;LGSPEC1;PSSB1,SG;PSSB10,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;PSSB11,814,814,2,2.5,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;PSSB14,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;PSSB15,814,814,2,2.5,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;PSSB2,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;PSSB5,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB1,SG;PSSB6,814,814,2,1.5,1,1081
zul,500,SG;LGSPEC1;PSSB1,SG;PSSB7,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB11,PL,513,620,2.4444444444444446,7.111111111111111,2.1481481481481484,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1,509,620,2.2222222222222223,9.259259259,2.2222222222222223,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB11,504,620,4.7407407407407405,4.888888888888889,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB14,501,620,4.518518518518518,7.888888888888889,2.4074074074074074,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB17,505,620,6.592592592592593,6.592592592592593,4.296296296296297,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB2,501,620,2.5185185185185186,9.888888889,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB3,502,620,6,6.185185185185185,3.037037037037037,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB4,501,620,2.4444444444444446,9.962962962962964,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB5,501,620,4.518518518518518,7.888888888888889,4.296296296296297,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB6,502,620,4.074074074074074,8.111111111,3.8518518518518516,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB7,500,620,2.5185185185185186,9.888888889,2.2962962962962963,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC1;PSSB8,501,620,2.4444444444444446,9.962962962962964,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LGSPEC2,511,620,2.5185185185185186,7.962962962962963,2.3703703703703702,1081
zul,500,SG;LGSPEC1;PSSB11,PL;LOC,392,620,3.2753623188405796,10.753623188405797,3.927536231884058,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB1,504,620,4.074074074074074,7.185185185185185,3.037037037037037,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB11,503,620,4.592592592592593,5.666666666666667,3.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB14,503,620,2.3703703703703702,9.037037037037036,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB17,502,620,4.074074074074074,8.111111111,3.888888888888889,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB5,507,620,3.4814814814814814,7.925925925925926,2.7777777777777777,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB6,510,620,2.6666666666666665,7.7407407407407405,2.3703703703703702,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB7,502,620,2.4444444444444446,8.962962962962964,2.259259259259259,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB8,503,620,2.3703703703703702,9.037037037037036,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB11,PL;PSSB9,503,620,2.3703703703703702,9.037037037037036,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB11,SG,776,814,2.8,4.2,1.8,1081
zul,500,SG;LGSPEC1;PSSB11,SG;LGSPEC1,791,814,2.8,5.4,2.4,1081
zul,500,SG;LGSPEC1;PSSB11,SG;LGSPEC1;PSSB17,814,814,4,2,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;LGSPEC1;PSSB2,814,814,2,5.5,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;LGSPEC1;PSSB4,814,814,2,4.5,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;LGSPEC1;PSSB6,814,814,2,3.5,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;LGSPEC1;PSSB7,814,814,2,5.5,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;LGSPEC1;PSSB8,814,814,2,5.5,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;LOC,566,814,2.357142857142857,8.321428571428571,3.107142857142857,1081
zul,500,SG;LGSPEC1;PSSB11,SG;PSSB10,814,814,2,4.5,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;PSSB11,814,814,2,1,1,1081
zul,500,SG;LGSPEC1;PSSB11,SG;PSSB14,814,814,2,3.5,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;PSSB15,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;PSSB2,814,814,2,4.5,2,1081
zul,500,SG;LGSPEC1;PSSB11,SG;PSSB5,814,814,4,2.5,2.5,1081
zul,500,SG;LGSPEC1;PSSB11,SG;PSSB6,814,814,2,3,1,1081
zul,500,SG;LGSPEC1;PSSB11,SG;PSSB7,814,814,2,4.5,2,1081
zul,500,SG;LGSPEC1;PSSB14,PL,517,620,2.814814814814815,5.703703703703703,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1,515,620,2.4444444444444446,8.074074074074074,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB11,506,620,5.037037037037037,7.407407407407407,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB14,503,620,4.6923076923076925,4.8076923076923075,2.423076923076923,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB17,508,620,5.111111111111111,7.333333333333333,2.7037037037037037,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB2,505,620,4.592592592592593,6.62962963,4.333333333333333,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB3,505,620,5.037037037037037,6.407407407407407,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB4,505,620,3.111111111111111,8.333333333333334,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB5,505,620,3.111111111111111,8.333333333333334,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB6,505,620,3.037037037037037,8.407407407407407,2.740740740740741,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB7,505,620,3.259259259259259,8.185185185185185,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC1;PSSB8,505,620,3.111111111111111,8.333333333333334,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LGSPEC2,513,620,2.5185185185185186,7,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB14,PL;LOC,399,620,3.072463768115942,9.971014492753623,3.8550724637681157,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB1,505,620,2.5925925925925926,7.851851851851852,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB11,505,620,2.962962962962963,8.481481481481481,2.740740740740741,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB14,506,620,3.925925925925926,6.296296296296297,3,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB17,505,620,3.037037037037037,8.407407407407407,2.7777777777777777,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB5,505,620,2.5925925925925926,7.851851851851852,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB6,510,620,2.6666666666666665,6.777777777777778,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB7,505,620,2.6666666666666665,7.777777777777778,2.3703703703703702,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB8,505,620,2.5925925925925926,7.851851851851852,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB14,PL;PSSB9,505,620,2.5925925925925926,7.851851851851852,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB14,SG,772,814,2,4.2,1.4,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1,791,814,2.4,5,2.2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1;PSSB1,814,814,4,2,1.5,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1;PSSB11,814,814,4,2.5,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1;PSSB17,814,814,4,2.5,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1;PSSB2,814,814,3,3,3,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1;PSSB4,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1;PSSB6,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1;PSSB7,814,814,2,5,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC1;PSSB8,814,814,2,5,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LGSPEC2,792,818,2.5714285714285716,5.142857142857143,2.2857142857142856,1081
zul,500,SG;LGSPEC1;PSSB14,SG;LOC,571,814,2.357142857142857,7.5,3.1785714285714284,1081
zul,500,SG;LGSPEC1;PSSB14,SG;PSSB10,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;PSSB11,814,814,2,3.5,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;PSSB14,814,814,2,1,1,1081
zul,500,SG;LGSPEC1;PSSB14,SG;PSSB15,814,814,2,3.5,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;PSSB2,814,814,3,2,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;PSSB5,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB14,SG;PSSB6,814,814,2,2.5,1,1081
zul,500,SG;LGSPEC1;PSSB14,SG;PSSB7,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB17,PL,515,620,2.4814814814814814,7.074074074074074,2.185185185185185,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1,509,620,2.2222222222222223,9.259259259,2.2222222222222223,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB11,505,620,6.518518518518518,6.666666666666667,4.2592592592592595,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB14,501,620,4.518518518518518,7.888888888888889,2.4074074074074074,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB17,504,620,4.7407407407407405,4.888888888888889,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB2,501,620,2.5185185185185186,9.888888889,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB3,502,620,6,6.185185185185185,3.037037037037037,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB4,501,620,2.4444444444444446,9.962962962962964,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB5,501,620,2.4444444444444446,9.962962962962964,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB6,502,620,4.074074074074074,8.111111111,3.8518518518518516,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB7,500,620,2.5185185185185186,9.888888889,2.2962962962962963,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC1;PSSB8,501,620,2.4444444444444446,9.962962962962964,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LGSPEC2,513,620,2.5555555555555554,7.925925925925926,2.4074074074074074,1081
zul,500,SG;LGSPEC1;PSSB17,PL;LOC,394,620,3.391304347826087,10.63768115942029,3.9855072463768115,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB1,504,620,4.074074074074074,7.185185185185185,3.037037037037037,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB11,502,620,4,8.185185185185185,3.8518518518518516,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB14,503,620,2.3703703703703702,9.037037037037036,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB17,503,620,4.592592592592593,5.666666666666667,3.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB5,503,620,2.3703703703703702,9.037037037037036,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB6,512,620,2.7037037037037037,7.703703703703703,2.4074074074074074,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB7,502,620,2.4444444444444446,8.962962962962964,2.259259259259259,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB8,503,620,2.3703703703703702,9.037037037037036,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,PL;PSSB9,503,620,2.3703703703703702,9.037037037037036,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB17,SG,775,814,2,5,1.4,1081
zul,500,SG;LGSPEC1;PSSB17,SG;LGSPEC1;PSSB2,814,814,2,5.5,2,1081
zul,500,SG;LGSPEC1;PSSB17,SG;LGSPEC1;PSSB4,814,814,3,4.5,2.5,1081
zul,500,SG;LGSPEC1;PSSB17,SG;LGSPEC1;PSSB7,814,814,2,5.5,2,1081
zul,500,SG;LGSPEC1;PSSB17,SG;LGSPEC1;PSSB8,814,814,2,5.5,2,1081
zul,500,SG;LGSPEC1;PSSB17,SG;LOC,570,814,2.357142857142857,8.25,3.142857142857143,1081
zul,500,SG;LGSPEC1;PSSB17,SG;PSSB11,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB17,SG;PSSB14,814,814,2,3.5,2,1081
zul,500,SG;LGSPEC1;PSSB17,SG;PSSB2,814,814,2,4.5,2,1081
zul,500,SG;LGSPEC1;PSSB17,SG;PSSB5,814,814,2,4.5,2,1081
zul,500,SG;LGSPEC1;PSSB17,SG;PSSB6,814,814,3,3,1.5,1081
zul,500,SG;LGSPEC1;PSSB2,PL,520,620,3.111111111111111,5.407407407407407,2.111111111111111,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1,517,620,2.740740740740741,7.555555555555555,2.4444444444444446,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB11,507,620,3.8518518518518516,8.444444444444445,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB14,504,620,5.62962963,5.592592592592593,3.5925925925925926,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB17,509,620,3.925925925925926,8.37037037,2.925925925925926,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB2,503,620,4.6923076923076925,4.8076923076923075,2.423076923076923,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB3,506,620,3.8518518518518516,7.444444444444445,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB4,506,620,3.4814814814814814,7.814814814814815,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB5,506,620,3.4814814814814814,7.814814814814815,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB6,505,620,5.037037037037037,6.407407407407407,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB7,506,620,3.5555555555555554,7.7407407407407405,2.7777777777777777,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC1;PSSB8,506,620,3.4814814814814814,7.814814814814815,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LGSPEC2,516,620,2.888888888888889,6.407407407407407,2.1481481481481484,1081
zul,500,SG;LGSPEC1;PSSB2,PL;LOC,399,620,3.4057971014492754,9.637681159,3.869565217391304,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB1,508,620,2.888888888888889,7.333333333333333,2.5555555555555554,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB11,506,620,3.4814814814814814,7.814814814814815,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB14,508,620,4.666666666666667,5.407407407407407,2.888888888888889,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB17,506,620,3.5555555555555554,7.7407407407407405,2.8518518518518516,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB5,508,620,2.888888888888889,7.333333333333333,2.5555555555555554,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB6,513,620,3.037037037037037,6.185185185185185,2.1481481481481484,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB7,508,620,2.962962962962963,7.2592592592592595,2.4814814814814814,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB8,508,620,2.888888888888889,7.333333333333333,2.5555555555555554,1081
zul,500,SG;LGSPEC1;PSSB2,PL;PSSB9,508,620,2.888888888888889,7.333333333333333,2.5555555555555554,1081
zul,500,SG;LGSPEC1;PSSB2,SG,775,814,2,4.2,1.4,1081
zul,500,SG;LGSPEC1;PSSB2,SG;LGSPEC1;PSSB4,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB2,SG;LGSPEC1;PSSB8,814,814,2,5,2,1081
zul,500,SG;LGSPEC1;PSSB2,SG;LOC,577,814,2.2857142857142856,7.571428571428571,3.2142857142857144,1081
zul,500,SG;LGSPEC1;PSSB2,SG;PSSB11,814,814,2,4.5,2,1081
zul,500,SG;LGSPEC1;PSSB2,SG;PSSB14,814,814,3,2,2,1081
zul,500,SG;LGSPEC1;PSSB2,SG;PSSB2,814,814,2,1,1,1081
zul,500,SG;LGSPEC1;PSSB2,SG;PSSB5,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB2,SG;PSSB6,814,814,2,2.5,1,1081
zul,500,SG;LGSPEC1;PSSB4,PL,513,620,2.740740740740741,5.777777777777778,2.185185185185185,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1,513,620,3.7777777777777777,6.666666666666667,2.962962962962963,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB11,509,620,4,8.37037037,2.925925925925926,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB14,507,620,4,7.37037037,2.925925925925926,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB17,509,620,4.074074074074074,8.296296296296296,3,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB2,507,620,3.7777777777777777,7.592592592592593,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB3,507,620,4,7.37037037,2.925925925925926,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB4,502,620,4.6923076923076925,4.8076923076923075,2.423076923076923,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB5,505,620,4.814814814814815,6.555555555555555,2.5555555555555554,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB6,507,620,3.7777777777777777,7.592592592592593,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB7,505,620,4.962962962962963,6.407407407407407,2.4814814814814814,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC1;PSSB8,505,620,4.814814814814815,6.555555555555555,2.5555555555555554,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LGSPEC2,509,620,2.4444444444444446,7,2.259259259259259,1081
zul,500,SG;LGSPEC1;PSSB4,PL;LOC,403,620,4.507246376811594,8.565217391304348,3.5652173913043477,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB1,505,620,3.3333333333333335,7.037037037037037,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB11,507,620,3.7037037037037037,7.666666666666667,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB14,505,620,3.3333333333333335,7.037037037037037,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB17,507,620,3.7037037037037037,7.666666666666667,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB5,505,620,3.3333333333333335,7.037037037037037,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB6,510,620,3.7777777777777777,5.666666666666667,2.111111111111111,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB7,505,620,3.4074074074074074,6.962962962962963,2.5925925925925926,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB8,505,620,3.3333333333333335,7.037037037037037,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB4,PL;PSSB9,509,620,5.185185185185185,5.037037037037037,2.2962962962962963,1081
zul,500,SG;LGSPEC1;PSSB4,SG,772,814,2,3.8,1.4,1081
zul,500,SG;LGSPEC1;PSSB4,SG;PSSB11,814,814,2,3.5,2,1081
zul,500,SG;LGSPEC1;PSSB4,SG;PSSB5,814,814,2,3,2,1081
zul,500,SG;LGSPEC1;PSSB5,PL,516,620,2.740740740740741,5.851851851851852,2.185185185185185,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1,515,620,2.4444444444444446,8.074074074074074,2.259259259259259,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB11,506,620,5.185185185185185,7.2592592592592595,3.5185185185185186,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB14,507,620,4,7.444444444444445,2.925925925925926,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB17,509,620,4.074074074074074,8.37037037,3,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB2,507,620,3.7777777777777777,7.666666666666667,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB3,507,620,4,7.444444444444445,2.925925925925926,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB4,505,620,4.814814814814815,6.62962963,2.5555555555555554,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB5,503,620,4.6923076923076925,4.8076923076923075,2.423076923076923,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB6,507,620,3.7777777777777777,7.666666666666667,2.814814814814815,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB7,505,620,4.962962962962963,6.481481481481482,2.4814814814814814,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC1;PSSB8,505,620,4.814814814814815,6.62962963,2.5555555555555554,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LGSPEC2,512,620,2.4444444444444446,7.074074074074074,2.259259259259259,1081
zul,500,SG;LGSPEC1;PSSB5,PL;LOC,405,620,4.507246376811594,8.594202898550725,3.5652173913043477,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB1,508,620,3.3333333333333335,7.111111111111111,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB11,507,620,4.148148148148148,7.296296296296297,3.037037037037037,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB14,508,620,3.3333333333333335,7.111111111111111,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB17,507,620,3.7777777777777777,7.666666666666667,2.8518518518518516,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB5,509,620,5.2592592592592595,5.037037037037037,2.3333333333333335,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB6,512,620,3.7777777777777777,5.7407407407407405,2.111111111111111,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB7,508,620,3.4074074074074074,7.037037037037037,2.5925925925925926,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB8,508,620,3.3333333333333335,7.111111111111111,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB5,PL;PSSB9,508,620,3.3333333333333335,7.111111111111111,2.6666666666666665,1081
zul,500,SG;LGSPEC1;PSSB5,SG,775,814,2.8,3.4,1.8,1081
zul,500,SG;LGSPEC1;PSSB5,SG;LGSPEC1,791,814,2,5.4,2,1081
zul,500,SG;LGSPEC1;PSSB5,SG;LGSPEC1;PSSB1,814,814,2,4,2,1081
zul,500,SG;LGSPEC1;PSSB5,SG;LGSPEC1;PSSB11,814,814,4,3.5,3.5,1081
zul,500,SG;LGSPEC1;PSSB5,SG;LGSPEC1;PSSB14,814,814,2,5,2,1081
zul,500,SG;LGSPEC1;PSSB5,SG;LGSPEC1;PSSB17,814,814,2,5.5,2,1081
zul,500,SG;LGSPEC1;PSSB5,SG;LGSPEC1;PSSB2,814,814,2,5,2,1081
